Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
33,-11.53,LVM1,11.7.19,M,28.7,C57BL/6,no,2,normal
34,-11.1,LVM1,11.7.19,M,28.7,C57BL/6,no,2,normal
35,5.88,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
36,5.83,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
37,5.74,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
38,5.62,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
39,4.25,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
40,-6.45,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
41,-8.47,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
42,-9.06,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
43,-26.06,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
44,-24.77,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
45,-17.13,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
46,-20.39,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
47,-24.42,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
48,-33.09,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
49,-44.51,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
50,-53.05,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
51,-60.29,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
52,-64.18,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
53,-71.15,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
54,-52.46,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
55,-8.7,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
56,-0.77,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
57,0.07,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
58,0.34,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
59,0.57,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
60,7.23,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
61,7.01,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
62,6.81,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
63,6.6,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
64,5.33,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
65,-1.94,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
66,-5.02,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
67,-13.54,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
68,-18.21,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
69,-20.82,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
70,-21.64,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
71,-27.13,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
72,-39.34,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
73,-41.37,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
74,-44.53,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
75,-45.87,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
76,-43.42,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
77,-43.56,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
78,-26.04,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
79,2.51,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
80,6.25,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
81,7.03,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
82,6.79,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
83,6.52,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
84,6.26,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
85,6.01,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
86,4.41,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
87,-6.36,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
88,-32.82,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
89,-47.52,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
90,-47.87,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
91,-47.04,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
92,-44.7,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
93,-34.97,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
94,-18.14,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
95,-8.4,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
96,4.81,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
97,4.64,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
98,4.44,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
99,4.23,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
100,1.89,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
101,-3.85,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
102,-17.4,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
103,-32.99,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
104,-39.03,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normalT3
105,-47.8,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
106,-59.0,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
107,-65.39,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
108,-52.96,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
109,-13.75,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
110,8.12,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
111,,LVM1,11.7.19,M,28.7,C57BL/6,no,6,normal
112,3.29,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
113,3.0,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
114,2.73,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
115,2.66,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
116,2.37,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
117,-2.68,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
118,-9.89,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
119,-16.87,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
120,-19.83,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
121,-24.53,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
122,-34.96,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
123,-51.01,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
124,-68.59,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
125,-80.91,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
126,-85.32,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
127,-83.0,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
128,-31.21,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
129,4.01,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
130,6.02,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
131,5.58,LVM1,11.7.19,M,28.7,C57BL/6,no,7,normal
132,-10.79,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
133,-10.79,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
134,-10.8,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
135,-10.76,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
136,-9.52,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
137,-8.78,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
138,-11.53,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
139,-19.04,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
140,-33.89,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
141,-46.27,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
142,-48.73,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
143,-61.67,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
144,-82.0,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
145,-98.22,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
146,-99.96,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
147,-82.91,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
148,-30.12,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
149,-9.6,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
150,-6.81,LVM1,11.7.19,M,28.7,C57BL/6,no,8,normal
151,-0.33,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
152,-0.33,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
153,-0.76,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
154,-11.42,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
155,-21.77,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
156,-28.73,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
157,-38.69,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
158,-39.33,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
159,-44.56,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
160,-58.04,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
161,-79.43,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
162,-90.13,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
163,-88.17,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
164,-60.77,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
165,-42.64,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
166,-37.32,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
167,-7.55,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
168,-0.32,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
169,-0.24,LVM1,11.7.19,M,28.7,C57BL/6,no,9,normal
