Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1044,-3.79,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1045,-3.82,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1046,-3.97,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1047,-4.38,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1048,-4.98,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1049,-10.99,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1050,-21.23,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1051,-46.69,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1052,-99.87,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1053,-57.78,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1054,-6.33,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1055,-3.43,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1056,-3.08,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1057,-2.99,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1058,-3.15,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1059,-3.41,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
1060,-3.55,HWM8,8.14.19,M,34.2,C57BL/6,no,3,normal
