Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1384,1.41,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1385,-1.93,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1386,-2.11,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1387,-2.2,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1388,-2.18,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1389,-2.15,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1390,-2.14,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1391,-2.11,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1392,-2.1,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1393,-2.01,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1394,-1.89,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1395,-1.88,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1396,-1.92,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1397,-1.95,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1398,-1.97,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1399,-2.0,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1400,-2.05,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1401,-2.2,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1402,-2.33,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1403,-2.39,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1404,-2.64,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1405,-7.4,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1406,-20.2,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1407,-60.31,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1408,-91.71,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1409,-24.2,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1410,2.11,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1411,1.99,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1412,1.68,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1413,1.22,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
1414,0.84,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,30 deg
